candidate_id,confidence,recommended_action,name,name_en,aliases,brand_name,brewery,beer_style,abv,ibu,country,origin_region,image_url,description,tasting_note,status,source,source_drink_count,source_tenant_count,public_visible_count,enabled_count,source_drink_ids,source_tenant_ids,source_names,source_brand_names,source_breweries,review_note
candidate_0355,exact_brand_name_match,create_product_then_link_source_drinks,阿罗哈POG西打,,,佳卡哈,佳卡哈,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/b73ea8ab-168d-4857-b2ca-0c88c65d27ba/no-menu-beer-artwork__5_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,558647b4-cdd4-43e1-b137-6de18c2019f8|b73ea8ab-168d-4857-b2ca-0c88c65d27ba,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,阿罗哈POG西打,佳卡哈,佳卡哈,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0464,exact_brand_name_match,create_product_then_link_source_drinks,白拉格2026,,,Fever,Fever,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/7cce9b27-acd5-4bdc-a302-153c8245a1c1/drinks/a734c1a9-99c4-4060-a901-b410cd9cdccf/no-menu-beer-artwork__24_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,a734c1a9-99c4-4060-a901-b410cd9cdccf|b43a966c-5c24-4602-8073-d6cee91bec59,7cce9b27-acd5-4bdc-a302-153c8245a1c1|283206e3-22d9-4a54-b8a5-70694b1ec062,白拉格2026,Fever,Fever,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0431,exact_brand_name_match,create_product_then_link_source_drinks,白日梦,,,辉光,辉光,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/c3af90db-9734-4750-927c-38f6b37fb3e0/drinks/545fd669-0d8c-4aac-b24c-6a3cde97ff52/______.png,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,545fd669-0d8c-4aac-b24c-6a3cde97ff52|720a7dcc-769f-43d3-b427-7b18dc9401c8,c3af90db-9734-4750-927c-38f6b37fb3e0|283206e3-22d9-4a54-b8a5-70694b1ec062,白日梦,辉光,辉光,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0234,exact_brand_name_match,create_product_then_link_source_drinks,白天使,,,玄水屋,玄水屋,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/283206e3-22d9-4a54-b8a5-70694b1ec062/drinks/78f27fb8-ffcc-4ced-8f13-c98cd3cb3034/no-menu-beer-artwork_-_2026-06-07T193736.739.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,2408feaa-3bca-4eb8-8036-90c30ee5b25b|78f27fb8-ffcc-4ced-8f13-c98cd3cb3034,d897a73b-37fb-4c57-af0f-79d8759173cb|283206e3-22d9-4a54-b8a5-70694b1ec062,白天使,玄水屋,玄水屋,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0179,exact_brand_name_match,create_product_then_link_source_drinks,北地显影,,,蔓延,蔓延,,,,,,,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,4d1da7d9-8b21-4706-b535-355b9ff70102|60161074-2410-42f8-b5a4-8a3c65593fab,4d1da7d9-8b21-4706-b535-355b9ff79388|57d005da-1193-4bd2-955a-ef6b9653516d,北地显影,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0503,exact_brand_name_match,create_product_then_link_source_drinks,潮汐热吻,,,以及,以及,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/81a90487-39c9-46bb-b221-68ff631275d6/drinks/d367fdfd-b335-4c60-8700-3dbdf27cc269/no-menu-beer-artwork__60_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,1,0,2,c991c37a-8b4b-4ec5-a146-b0e32c9fe0f2|d367fdfd-b335-4c60-8700-3dbdf27cc269,81a90487-39c9-46bb-b221-68ff631275d6,潮汐热吻,以及,以及,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0350,exact_brand_name_match,create_product_then_link_source_drinks,从我的吧台滚出去,,,Liquid's Tag,Liquid's Tag,西海岸IPA,6.3,,上海,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/0f5ddbd1-a1d8-485d-a08b-1bd59fc8afd8/no-menu-beer-artwork__2_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,816640be-c4d6-4579-98b7-93cbe3036852|0f5ddbd1-a1d8-485d-a08b-1bd59fc8afd8,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,从我的吧台滚出去,Liquid's Tag,Liquid's Tag,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0511,exact_brand_name_match,create_product_then_link_source_drinks,大师的疯狂,,,蔓延,蔓延,浑浊IPA,7,,武汉,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/da21ab4e-93f7-49ca-8318-15fcbae24a93/drinks/b42fb32a-927e-44de-af61-ad668be63819/no-menu-beer-artwork__65_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,b42fb32a-927e-44de-af61-ad668be63819|5cd36ffd-0d89-40c1-b503-8430d4a74f96,da21ab4e-93f7-49ca-8318-15fcbae24a93|494bcf1f-8346-480f-a396-204b104c9313,大师的疯狂,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0354,exact_brand_name_match,create_product_then_link_source_drinks,风暴中心 金桔芒果酸,,,云朴精酿,云朴精酿,水果酸艾尔,5,,昆明,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/59e6b7d7-e251-4a9a-ad99-bbcb908732b7/no-menu-beer-artwork__4_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,3ba6d6d9-3265-486c-81bb-968519bbe479|59e6b7d7-e251-4a9a-ad99-bbcb908732b7,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,风暴中心 金桔芒果酸,云朴精酿,云朴精酿,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0424,exact_brand_name_match,create_product_then_link_source_drinks,浮柚,,,云泥,云泥,水果增味西打,7,,昆明,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/82bf1237-e90c-4379-a2bc-a6dad2726b93/drinks/11d1c95f-1951-4d54-83ed-6c52c5d06777/no-menu-beer-artwork__5_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,cf260c55-1df1-4b31-b071-d54709c396c2|11d1c95f-1951-4d54-83ed-6c52c5d06777,57d005da-1193-4bd2-955a-ef6b9653516d|82bf1237-e90c-4379-a2bc-a6dad2726b93,浮柚,云泥,云泥,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0191,exact_brand_name_match,create_product_then_link_source_drinks,副本,,,浦江半岛,浦江半岛,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/4d1da7d9-8b21-4706-b535-355b9ff79388/drinks/4d1da7d9-8b21-4706-b535-355b9ff70105/no-menu-beer-artwork__17_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,4d1da7d9-8b21-4706-b535-355b9ff70105|41a7c973-03e8-423a-9829-16ccc1ddb9d1,4d1da7d9-8b21-4706-b535-355b9ff79388|13b6f277-ab0d-4c19-ba8a-d97a5af9f51d,副本,浦江半岛,浦江半岛,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0301,exact_brand_name_match,create_product_then_link_source_drinks,谷仓金,,,Fever,Fever,金色窑臧拉格,5.9,,西安,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/81a90487-39c9-46bb-b221-68ff631275d6/drinks/cf0db959-5861-404d-b2c4-b2267093eced/no-menu-beer-artwork__30_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,0fcfe276-265d-423d-b0a6-f4786621e491|cf0db959-5861-404d-b2c4-b2267093eced,57d005da-1193-4bd2-955a-ef6b9653516d|81a90487-39c9-46bb-b221-68ff631275d6,谷仓金,Fever|FEVER,Fever|FEVER,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0162,exact_brand_name_match,create_product_then_link_source_drinks,谷仓铜,,,Fever,Fever,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/2c191730-69f6-4031-8256-91aa59e5bc52/drinks/6fc0f737-7b31-416f-b5aa-f197d20a416e/no-menu-beer-artwork__70_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,1,04045c1e-642a-467f-be0c-3cf1031f1b70|6fc0f737-7b31-416f-b5aa-f197d20a416e,81a90487-39c9-46bb-b221-68ff631275d6|2c191730-69f6-4031-8256-91aa59e5bc52,谷仓铜,Fever|FEVER,Fever|FEVER,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0144,exact_brand_name_match,create_product_then_link_source_drinks,拐点,,,蔓延,蔓延,,,,,,,,,active,production_drinks_2026-06-30_conservative_exact_key,2,1,0,0,ea0c90ef-16dd-4130-9598-8bdf307d7733|ba9b8530-54f2-4c76-9d5b-132044ee4adb,81a90487-39c9-46bb-b221-68ff631275d6,拐点,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0319,exact_brand_name_match,create_product_then_link_source_drinks,果味满满,,,回头客,回头客,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/283206e3-22d9-4a54-b8a5-70694b1ec062/drinks/d07741c4-3943-426c-af05-6908d7c4f63a/no-menu-beer-artwork__92_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,d07741c4-3943-426c-af05-6908d7c4f63a|7dce1b6f-0f72-4a76-804b-29b514410ee0,283206e3-22d9-4a54-b8a5-70694b1ec062|c3af90db-9734-4750-927c-38f6b37fb3e0,果味满满,回头客,回头客,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0353,exact_brand_name_match,create_product_then_link_source_drinks,寒鸦与钟声,,,彼岸酿造,彼岸酿造,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/d06d6219-2e87-4fb3-adf6-a1247f953050/no-menu-beer-artwork__1_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,883c61a5-dac8-454b-b97a-e5296016faab|d06d6219-2e87-4fb3-adf6-a1247f953050,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,寒鸦与钟声,彼岸酿造,彼岸酿造,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0132,exact_brand_name_match,create_product_then_link_source_drinks,黄河之水,,,或不凡,或不凡,,,,,,,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,44a4429c-fb70-47a5-923b-370fce8f0108|b03bd279-f7e0-42f4-9692-b35ac88e408d,44a4429c-fb70-47a5-923b-370fce8f167e|81a90487-39c9-46bb-b221-68ff631275d6,黄河之水,或不凡,或不凡,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0358,exact_brand_name_match,create_product_then_link_source_drinks,今日与春风相会,,,云朴精酿,云朴精酿,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/494bcf1f-8346-480f-a396-204b104c9313/drinks/380ff1b2-db96-4791-a407-5d7b75bf0edf/no-menu-beer-artwork__3_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,8edee3c4-0a93-4a56-ac1e-c036738d24da|380ff1b2-db96-4791-a407-5d7b75bf0edf,7aa1147c-5c8b-4c68-bc11-56ce34608689|494bcf1f-8346-480f-a396-204b104c9313,今日与春风相会,云朴精酿,云朴精酿,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0616,exact_brand_name_match,create_product_then_link_source_drinks,金标,,,小熊贝莲,小熊贝莲,拉格,5,,日本,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/7aa1147c-5c8b-4c68-bc11-56ce34608689/drinks/1daf6154-31c6-47a6-8a66-91d9aa9563a3/no-menu-beer-artwork__3_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,1daf6154-31c6-47a6-8a66-91d9aa9563a3|9230ff47-4dac-4a8a-9bf6-bb86642d694d,7aa1147c-5c8b-4c68-bc11-56ce34608689|57d005da-1193-4bd2-955a-ef6b9653516d,金标,小熊贝莲,小熊贝莲,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0481,exact_brand_name_match,create_product_then_link_source_drinks,金狼之舞,,,虽吴,虽吴,APA,5,,苏州,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/7aa1147c-5c8b-4c68-bc11-56ce34608689/drinks/f157c23d-c2ee-4bcc-b6bf-20330d3af0da/no-menu-beer-artwork__51_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,f157c23d-c2ee-4bcc-b6bf-20330d3af0da|572775af-27fb-4422-9669-8c29631e007b,7aa1147c-5c8b-4c68-bc11-56ce34608689|4d1da7d9-8b21-4706-b535-355b9ff79388,金狼之舞,虽吴,虽吴|虽吾,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0333,exact_brand_name_match,create_product_then_link_source_drinks,金星的日落,,,Fever,Fever,,,,,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/1cff208a-4424-4867-966d-a7839ac59f6f/drinks/c4d0361b-be49-4d06-abd3-39bf809cfe89/no-menu-beer-artwork__98_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,0,2,c4d0361b-be49-4d06-abd3-39bf809cfe89|c00abd44-577a-4af3-903a-6b2751cf7eeb,1cff208a-4424-4867-966d-a7839ac59f6f|da21ab4e-93f7-49ca-8318-15fcbae24a93,金星的日落,Fever|FEVER,Fever|FEVER,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0601,exact_brand_name_match,create_product_then_link_source_drinks,酒花构建,,,蔓延,蔓延,像桃子酸IPA,6.9,,武汉,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/2c191730-69f6-4031-8256-91aa59e5bc52/drinks/b9d23b15-9628-4f05-9a93-b5d15364f4d8/no-menu-beer-artwork__43_.jpg,柔和的酸度率先打开味蕾，随后是成熟白桃般饱满而细腻的香气。 没有真实水果的参与，却能感受到桃皮的清香、果肉的甜润，以及咬开一颗熟桃时迸发出的多汁感。,柔和的酸度率先打开味蕾，随后是成熟白桃般饱满而细腻的香气。 没有真实水果的参与，却能感受到桃皮的清香、果肉的甜润，以及咬开一颗熟桃时迸发出的多汁感。,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,b9d23b15-9628-4f05-9a93-b5d15364f4d8|a3739ffb-d7d6-4975-b6ea-eb21520bc75d,2c191730-69f6-4031-8256-91aa59e5bc52|494bcf1f-8346-480f-a396-204b104c9313,酒花构建,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0554,exact_brand_name_match,create_product_then_link_source_drinks,卡里斯马,,,玄水屋,玄水屋,酸赛松,5.1,,西安,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/82bf1237-e90c-4379-a2bc-a6dad2726b93/drinks/8bb09053-199d-4aff-9d8e-734f384c1be0/no-menu-beer-artwork__7_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,8bb09053-199d-4aff-9d8e-734f384c1be0|ab5380d2-9520-4b56-9ac2-eb0d257373bc,82bf1237-e90c-4379-a2bc-a6dad2726b93|13b6f277-ab0d-4c19-ba8a-d97a5af9f51d,卡里斯马,玄水屋,玄水屋,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0522,exact_brand_name_match,create_product_then_link_source_drinks,乱语,,,蔓延,蔓延,美式淡色艾尔,4.7,,武汉,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/13b6f277-ab0d-4c19-ba8a-d97a5af9f51d/drinks/538efcb1-34be-46b4-b670-f44920808c21/no-menu-beer-artwork__85_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,538efcb1-34be-46b4-b670-f44920808c21|a6c15c93-04a9-4e82-8ec9-e2b269b25955,13b6f277-ab0d-4c19-ba8a-d97a5af9f51d|a4f4002f-fccd-41dd-bbc5-153d30fc5385,乱语,蔓延,蔓延,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0405,exact_brand_name_match,create_product_then_link_source_drinks,梦,,,疯熊工业,疯熊工业,西海岸淡色艾尔,5.2,,广州,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/831db2a1-ee47-4d88-9c0b-3e19a5668d6d/drinks/23fe2e86-210b-4689-b8fc-5d4add727c93/no-menu-beer-artwork__17_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,1,2,23fe2e86-210b-4689-b8fc-5d4add727c93|f9bba99c-b740-4bc1-a1ca-4eed250ab178,831db2a1-ee47-4d88-9c0b-3e19a5668d6d|7cce9b27-acd5-4bdc-a302-153c8245a1c1,梦,疯熊工业,疯熊工业,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
candidate_0446,exact_brand_name_match,create_product_then_link_source_drinks,蜜桃奶油,,,邪恶双子,邪恶双子,水果酸艾尔,6,,美国,,https://agtujigvxxdppngirqtu.supabase.co/storage/v1/object/public/taplist-media/57d005da-1193-4bd2-955a-ef6b9653516d/drinks/b35a74b6-d7d0-4a78-acce-1fd838d9a59c/no-menu-beer-artwork__20_.jpg,,,active,production_drinks_2026-06-30_conservative_exact_key,2,2,2,2,b35a74b6-d7d0-4a78-acce-1fd838d9a59c|7d71b097-40dc-448b-a323-8e5f6d193261,57d005da-1193-4bd2-955a-ef6b9653516d|a4f4002f-fccd-41dd-bbc5-153d30fc5385,蜜桃奶油,邪恶双子,邪恶双子,Exact normalized brand+name matched. Still review before merging if packaging/bar-specific naming differs.
